OrderID,OrderDate,CustomerID,ProductID,Channel,Qty,DiscountPct,ListPrice,UnitPrice,NetPrice,LineAmount,IsReturn,IsCancelled
23643,2025-02-21,360,1023,Partners,6,0.05,1834.91,1827.75,1736.36,10418.16,0,0
23644,2024-07-01,258,1074,Partners,5,0.05,877.39,887.84,843.45,4217.25,0,0
23645,2024-06-30,87,1085,Retail,6,0.0,80.72,81.43,81.43,488.58,0,0
23646,2024-03-25,256,1092,Retail,9,0.0,65.3,65.33,65.33,587.97,0,0
23647,2025-04-16,75,1023,Partners,6,0.0,1834.91,1905.2,1905.2,11431.2,0,0
23648,2024-07-31,296,1074,Retail,2,0.1,877.39,901.16,811.04,1622.08,0,0
23649,2024-01-18,202,1022,Partners,8,0.1,1605.82,1571.64,1414.48,11315.84,0,0
23650,2025-02-27,156,1042,Retail,4,0.1,1275.55,1337.43,1203.69,4814.76,0,0
23651,2024-02-27,74,1007,Partners,5,0.0,2072.05,2124.4,2124.4,10622.0,0,0
23652,2024-04-13,353,1068,Ecommerce,2,0.0,911.49,893.57,893.57,1787.14,0,0
23653,2024-07-18,86,1076,Ecommerce,3,0.05,683.8,652.54,619.91,1859.73,0,0
23654,2025-02-21,301,1046,Ecommerce,6,0.1,1158.24,1211.08,1089.97,6539.82,0,0
23655,2025-06-23,198,1045,Retail,5,0.0,1305.28,1344.67,1344.67,6723.35,0,0
23656,2025-07-26,390,1051,Retail,9,0.15,1164.7,1149.46,977.04,8793.36,0,0
23657,2025-04-04,283,1005,Partners,4,0.05,2538.5,2655.97,2523.17,10092.68,0,0
23658,2025-09-07,136,1078,Ecommerce,4,0.05,743.82,778.22,739.31,2957.24,0,0
23659,2024-12-26,310,1042,Partners,2,0.0,1275.55,1286.8,1286.8,2573.6,0,0
23660,2025-03-05,111,1024,Retail,5,0.05,2094.57,2042.84,1940.7,9703.5,0,0
23661,2024-12-12,104,1099,Retail,5,0.0,85.08,82.21,82.21,411.05,0,0
23662,2025-06-03,326,1017,Retail,5,0.1,2452.12,2388.96,2150.06,10750.3,0,0
23663,2024-12-08,78,1099,Partners,3,0.1,85.08,81.35,73.22,219.66,0,0
23664,2024-07-05,240,1093,Partners,1,0.1,92.02,92.89,83.6,83.6,0,0
23665,2024-03-25,190,1077,Retail,1,0.0,749.93,759.53,759.53,759.53,0,0
23666,2025-01-28,397,1083,Retail,9,0.0,887.97,914.09,914.09,8226.81,0,0
23667,2025-07-24,306,1084,Retail,9,0.0,89.48,87.58,87.58,788.22,0,0
23668,2025-01-19,149,1103,Retail,8,0.05,77.69,80.32,76.3,610.4,0,0
23669,2024-11-19,226,1103,Ecommerce,3,0.0,77.69,79.91,79.91,239.73,0,0
23670,2025-07-14,157,1052,Retail,4,0.05,1264.5,1269.46,1205.99,4823.96,0,0
23671,2025-08-30,133,1089,Retail,9,0.0,85.6,89.76,89.76,807.84,0,0
23672,2024-09-01,400,1076,Ecommerce,9,0.0,683.8,657.24,657.24,5915.16,0,0
23673,2024-01-18,220,1022,Partners,7,0.05,1605.82,1609.06,1528.61,10700.27,0,0
23674,2024-08-18,283,1026,Retail,1,0.0,1816.86,1766.61,1766.61,1766.61,0,0
23675,2024-06-03,212,1072,Retail,8,0.1,738.79,761.31,685.18,5481.44,0,0
23676,2025-04-29,113,1098,Retail,9,0.0,68.71,68.32,68.32,614.88,0,0
23677,2024-05-22,297,1090,Partners,7,0.0,89.62,93.26,93.26,652.82,0,0
23678,2025-05-01,41,1042,Partners,8,0.0,1275.55,1303.03,1303.03,10424.24,0,0
23679,2025-01-09,115,1025,Ecommerce,2,0.0,1535.88,1515.86,1515.86,3031.72,0,0
23680,2024-02-07,400,1079,Retail,3,0.0,736.13,726.66,726.66,2179.98,0,0
23681,2025-03-09,69,1087,Ecommerce,7,0.0,88.9,92.43,92.43,647.01,0,0
23682,2024-06-02,340,1022,Retail,7,0.1,1605.82,1653.46,1488.11,10416.77,0,0
23683,2024-12-27,332,1043,Ecommerce,7,0.0,1137.77,1181.24,1181.24,8268.68,0,0
23684,2025-07-27,399,1021,Retail,4,0.05,2124.09,2075.66,1971.88,7887.52,0,0
23685,2024-09-04,289,1054,Ecommerce,9,0.0,1159.15,1216.98,1216.98,10952.82,0,0
23686,2025-05-25,342,1044,Retail,2,0.0,1180.36,1141.22,1141.22,2282.44,0,0
23687,2025-01-30,3,1100,Retail,8,0.1,66.22,65.15,58.64,469.12,0,0
23688,2025-06-11,257,1007,Partners,8,0.05,2072.05,1992.06,1892.46,15139.68,0,0
23689,2025-07-31,343,1049,Partners,2,0.05,1315.74,1323.18,1257.02,2514.04,0,0
23690,2024-06-22,86,1087,Partners,2,0.0,88.9,91.65,91.65,183.3,0,0
23691,2025-02-21,144,1096,Retail,5,0.0,89.5,92.99,92.99,464.95,0,0
23692,2024-10-10,64,1024,Retail,5,0.0,2094.57,2015.07,2015.07,10075.35,0,0
23693,2024-04-27,87,1005,Partners,9,0.0,2538.5,2504.92,2504.92,22544.28,0,0
23694,2024-03-17,106,1027,Ecommerce,1,0.0,1980.3,1993.52,1993.52,1993.52,0,0
23695,2024-02-18,53,1002,Ecommerce,3,0.05,2438.41,2414.24,2293.53,6880.59,0,0
23696,2025-09-24,23,1048,Ecommerce,5,0.0,1046.62,1045.62,1045.62,5228.1,0,0
23697,2025-07-12,96,1059,Retail,3,0.0,1294.16,1280.11,1280.11,3840.33,0,0
23698,2025-09-23,63,1003,Ecommerce,2,0.0,2723.47,2645.24,2645.24,5290.48,0,0
23699,2025-04-16,140,1049,Partners,7,0.0,1315.74,1362.95,1362.95,9540.65,0,0
23700,2024-09-07,144,1071,Retail,7,0.05,681.96,686.39,652.07,4564.49,0,0
23701,2025-02-22,184,1090,Ecommerce,7,0.0,89.62,88.9,88.9,622.3,0,0
23702,2024-10-16,263,1041,Partners,5,0.0,1694.14,1616.5,1616.5,8082.5,0,0
23703,2024-06-29,205,1041,Ecommerce,7,0.0,1694.14,1654.22,1654.22,11579.54,0,0
23704,2024-08-08,95,1103,Retail,4,0.0,77.69,79.14,79.14,316.56,0,0
23705,2024-03-06,41,1078,Retail,5,0.15,743.82,744.71,633.0,3165.0,0,0
23706,2025-06-07,384,1072,Retail,2,0.0,738.79,722.84,722.84,1445.68,0,0
23707,2024-02-12,135,1098,Retail,4,0.1,68.71,69.88,62.89,251.56,0,0
23708,2025-07-04,107,1060,Ecommerce,1,0.0,1418.62,1401.11,1401.11,1401.11,0,0
23709,2024-04-27,261,1007,Retail,4,0.0,2072.05,1971.4,1971.4,7885.6,0,0
23710,2025-08-31,316,1018,Retail,8,0.1,2931.21,2962.33,2666.1,21328.8,0,0
23711,2025-05-20,222,1082,Retail,1,0.0,783.4,808.78,808.78,808.78,0,0
23712,2025-05-10,311,1096,Retail,4,0.0,89.5,86.87,86.87,347.48,0,0
23713,2024-06-29,351,1022,Ecommerce,5,0.0,1605.82,1535.16,1535.16,7675.8,0,0
23714,2024-11-22,129,1014,Retail,3,0.0,2288.15,2298.15,2298.15,6894.45,0,0
23715,2025-08-22,305,1038,Retail,9,0.0,1852.29,1851.83,1851.83,16666.47,0,0
23716,2025-02-10,221,1015,Partners,2,0.0,2909.59,2893.74,2893.74,5787.48,0,0
23717,2024-07-04,269,1098,Ecommerce,6,0.05,68.71,66.58,63.25,379.5,0,0
23718,2024-05-15,160,1007,Ecommerce,5,0.0,2072.05,2052.87,2052.87,10264.35,0,0
23719,2024-08-25,244,1036,Partners,7,0.1,1993.43,2053.41,1848.07,12936.49,0,0
23720,2024-04-20,39,1097,Partners,1,0.1,86.95,89.35,80.41,80.41,0,0
23721,2024-08-11,394,1037,Retail,4,0.0,1666.08,1617.38,1617.38,6469.52,0,0
23722,2025-07-20,294,1005,Retail,3,0.0,2538.5,2487.85,2487.85,7463.55,0,0
23723,2024-12-20,10,1015,Retail,3,0.0,2909.59,2921.2,2921.2,8763.6,0,0
23724,2024-04-21,265,1087,Partners,8,0.0,88.9,89.04,89.04,712.32,0,0
23725,2025-01-26,225,1036,Partners,5,0.0,1993.43,2050.4,2050.4,10252.0,0,0
23726,2025-02-13,217,1024,Retail,3,0.05,2094.57,2144.38,2037.16,6111.48,0,0
23727,2024-04-08,96,1093,Retail,3,0.0,92.02,94.09,94.09,282.27,0,0
23728,2025-02-03,276,1030,Retail,3,0.15,1587.49,1522.4,1294.04,3882.12,0,0
23729,2024-02-10,179,1064,Retail,3,0.0,829.63,844.5,844.5,2533.5,0,0
23730,2024-05-22,8,1058,Retail,9,0.0,1211.69,1248.35,1248.35,11235.15,0,0
23731,2025-05-18,260,1040,Retail,3,0.0,1766.05,1838.38,1838.38,5515.14,0,0
23732,2024-11-10,100,1092,Retail,1,0.05,65.3,62.2,59.09,59.09,0,0
23733,2024-07-29,188,1046,Partners,2,0.0,1158.24,1193.81,1193.81,2387.62,0,0
23734,2025-01-26,392,1066,Retail,7,0.05,948.79,967.42,919.05,6433.35,0,0
23735,2024-04-07,38,1047,Retail,4,0.05,1395.08,1349.29,1281.83,5127.32,0,0
23736,2025-02-04,358,1040,Retail,9,0.15,1766.05,1738.82,1478.0,13302.0,0,0
23737,2024-12-26,139,1008,Ecommerce,5,0.0,2268.44,2346.35,2346.35,11731.75,0,0
23738,2024-09-10,6,1061,Ecommerce,8,0.0,1287.8,1345.56,1345.56,10764.48,0,0
23739,2025-03-09,235,1050,Retail,7,0.0,1162.74,1188.54,1188.54,8319.78,0,0
23740,2024-04-15,372,1064,Retail,4,0.0,829.63,794.61,794.61,3178.44,0,0
23741,2024-08-02,330,1078,Retail,4,0.0,743.82,734.07,734.07,2936.28,0,0
23742,2025-06-02,86,1015,Ecommerce,5,0.0,2909.59,2820.11,2820.11,14100.55,0,0
23743,2024-07-23,57,1058,Ecommerce,7,0.0,1211.69,1224.1,1224.1,8568.7,0,0
23744,2024-03-24,272,1016,Retail,8,0.0,2213.39,2183.59,2183.59,17468.72,0,0
23745,2024-01-23,219,1005,Retail,2,0.0,2538.5,2513.73,2513.73,5027.46,0,0
23746,2025-09-06,161,1026,Retail,9,0.0,1816.86,1797.88,1797.88,16180.92,0,0
23747,2025-06-20,339,1078,Ecommerce,4,0.0,743.82,759.43,759.43,3037.72,0,0
23748,2025-05-18,293,1041,Partners,9,0.05,1694.14,1722.13,1636.02,14724.18,0,0
23749,2024-06-09,143,1036,Retail,4,0.0,1993.43,1964.25,1964.25,7857.0,0,0
23750,2025-07-27,158,1099,Retail,1,0.0,85.08,84.45,84.45,84.45,0,0
23751,2024-07-17,173,1044,Partners,5,0.1,1180.36,1185.44,1066.9,5334.5,0,0
23752,2024-04-14,182,1045,Ecommerce,6,0.0,1305.28,1242.32,1242.32,7453.92,0,0
23753,2025-05-06,336,1087,Ecommerce,4,0.1,88.9,88.2,79.38,317.52,0,0
23754,2024-12-12,305,1074,Ecommerce,1,0.0,877.39,875.72,875.72,875.72,0,0
23755,2024-03-10,339,1061,Ecommerce,8,0.1,1287.8,1246.64,1121.98,8975.84,0,0
23756,2025-04-24,188,1049,Partners,1,0.0,1315.74,1305.01,1305.01,1305.01,0,0
23757,2024-01-23,67,1001,Retail,3,0.1,2779.92,2914.9,2623.41,7870.23,0,0
23758,2024-12-30,147,1028,Retail,6,0.0,1921.69,1850.87,1850.87,11105.22,0,0
23759,2024-03-03,12,1069,Ecommerce,4,0.1,791.14,762.59,686.33,2745.32,0,0
23760,2025-08-13,45,1083,Ecommerce,4,0.15,887.97,895.72,761.36,3045.44,0,0
23761,2025-05-23,360,1040,Retail,6,0.0,1766.05,1822.48,1822.48,10934.88,0,1
23762,2024-12-23,279,1060,Ecommerce,2,0.0,1418.62,1379.97,1379.97,2759.94,0,0
23763,2024-06-18,115,1002,Retail,8,0.0,2438.41,2397.97,2397.97,19183.76,0,0
23764,2025-07-23,266,1011,Ecommerce,8,0.0,2803.74,2767.6,2767.6,22140.8,0,0
23765,2025-07-21,325,1076,Ecommerce,5,0.15,683.8,669.13,568.76,2843.8,0,0
23766,2025-06-20,248,1063,Ecommerce,7,0.1,738.83,767.09,690.38,4832.66,0,0
23767,2025-05-04,164,1076,Retail,3,0.15,683.8,704.41,598.75,1796.25,0,0
23768,2025-02-08,138,1079,Partners,2,0.1,736.13,729.65,656.68,1313.36,0,0
23769,2024-11-03,162,1034,Ecommerce,2,0.1,1703.44,1751.6,1576.44,3152.88,0,0
23770,2025-02-24,196,1071,Retail,4,0.05,681.96,660.72,627.68,2510.72,0,0
23771,2025-04-05,85,1102,Retail,3,0.1,90.01,92.26,83.03,249.09,0,0
23772,2025-09-06,297,1071,Ecommerce,3,0.05,681.96,706.48,671.16,2013.48,0,0
23773,2024-12-30,206,1015,Retail,7,0.0,2909.59,2904.11,2904.11,20328.77,0,0
23774,2025-09-25,346,1011,Ecommerce,2,0.15,2803.74,2769.05,2353.69,4707.38,0,0
23775,2024-04-02,305,1093,Retail,9,0.0,92.02,89.4,89.4,804.6,0,0
23776,2024-06-18,161,1029,Ecommerce,3,0.0,1776.78,1800.32,1800.32,5400.96,0,0
23777,2024-11-23,372,1028,Retail,4,0.0,1921.69,1961.05,1961.05,7844.2,0,0
23778,2024-05-08,268,1017,Partners,9,0.0,2452.12,2511.56,2511.56,22604.04,0,0
23779,2024-04-05,85,1018,Partners,8,0.1,2931.21,3049.87,2744.88,21959.04,0,0
23780,2024-11-29,228,1067,Ecommerce,9,0.05,942.42,897.54,852.66,7673.94,0,0
23781,2025-09-03,104,1017,Retail,8,0.1,2452.12,2453.28,2207.95,17663.6,0,0
23782,2025-09-12,309,1087,Ecommerce,9,0.0,88.9,89.82,89.82,808.38,0,0
23783,2025-06-20,248,1035,Ecommerce,3,0.0,2043.3,2019.87,2019.87,6059.61,0,0
23784,2025-04-29,101,1078,Ecommerce,9,0.0,743.82,721.79,721.79,6496.11,0,0
23785,2025-03-14,203,1091,Retail,7,0.0,94.05,97.14,97.14,679.98,1,0
23786,2025-05-04,45,1059,Retail,4,0.0,1294.16,1243.92,1243.92,4975.68,0,0
23787,2024-08-06,58,1094,Partners,4,0.0,72.85,69.49,69.49,277.96,0,0
23788,2024-04-21,295,1040,Retail,1,0.1,1766.05,1805.49,1624.94,1624.94,0,0
23789,2024-12-15,142,1016,Partners,5,0.1,2213.39,2311.43,2080.29,10401.45,0,0
23790,2024-05-08,89,1071,Retail,2,0.1,681.96,714.53,643.08,1286.16,0,0
23791,2024-10-11,218,1054,Retail,2,0.0,1159.15,1101.3,1101.3,2202.6,0,0
23792,2024-03-06,243,1058,Retail,6,0.0,1211.69,1253.7,1253.7,7522.2,0,0
23793,2024-09-29,153,1046,Retail,6,0.1,1158.24,1101.89,991.7,5950.2,0,0
23794,2025-07-13,332,1017,Ecommerce,2,0.05,2452.12,2573.18,2444.52,4889.04,0,0
23795,2024-09-17,333,1039,Retail,5,0.05,1638.76,1658.6,1575.67,7878.35,0,0
23796,2025-08-24,207,1092,Ecommerce,8,0.0,65.3,67.21,67.21,537.68,0,0
23797,2025-06-30,179,1040,Retail,3,0.0,1766.05,1783.63,1783.63,5350.89,0,0
23798,2025-01-17,206,1092,Ecommerce,8,0.0,65.3,67.79,67.79,542.32,0,0
23799,2024-02-17,362,1058,Retail,2,0.15,1211.69,1242.33,1055.98,2111.96,0,0
23800,2024-01-28,285,1013,Partners,3,0.0,2065.94,2073.13,2073.13,6219.39,0,0
23801,2024-01-27,249,1090,Ecommerce,1,0.0,89.62,90.61,90.61,90.61,0,0
23802,2024-01-24,132,1083,Ecommerce,3,0.05,887.97,918.68,872.75,2618.25,0,0
23803,2025-02-28,290,1096,Partners,7,0.0,89.5,93.33,93.33,653.31,0,0
23804,2024-07-22,80,1051,Retail,4,0.0,1164.7,1142.58,1142.58,4570.32,0,0
23805,2024-09-03,186,1044,Retail,8,0.0,1180.36,1168.4,1168.4,9347.2,0,0
23806,2024-03-16,56,1069,Retail,9,0.0,791.14,802.38,802.38,7221.42,0,0
23807,2024-05-28,56,1062,Partners,1,0.0,985.5,956.02,956.02,956.02,0,0
23808,2024-08-31,161,1086,Retail,5,0.0,78.74,78.9,78.9,394.5,0,0
23809,2024-04-02,74,1090,Retail,2,0.0,89.62,87.75,87.75,175.5,0,0
23810,2024-05-20,160,1001,Retail,7,0.0,2779.92,2732.64,2732.64,19128.48,0,0
23811,2025-09-11,232,1003,Partners,9,0.0,2723.47,2799.73,2799.73,25197.57,0,0
23812,2024-10-08,112,1060,Retail,8,0.0,1418.62,1348.23,1348.23,10785.84,0,0
23813,2024-10-19,105,1034,Retail,9,0.05,1703.44,1742.22,1655.11,14895.99,0,0
23814,2024-12-15,242,1001,Retail,2,0.1,2779.92,2878.93,2591.04,5182.08,0,0
23815,2024-03-29,338,1077,Ecommerce,7,0.0,749.93,729.72,729.72,5108.04,0,0
23816,2025-07-23,242,1061,Retail,1,0.0,1287.8,1332.3,1332.3,1332.3,0,0
23817,2024-02-18,300,1089,Ecommerce,5,0.0,85.6,81.89,81.89,409.45,0,0
23818,2025-01-06,76,1096,Retail,4,0.0,89.5,93.26,93.26,373.04,0,0
23819,2024-08-01,110,1076,Retail,6,0.0,683.8,673.1,673.1,4038.6,0,0
23820,2024-02-20,238,1006,Retail,4,0.0,2501.12,2453.67,2453.67,9814.68,0,0
23821,2025-04-24,234,1081,Retail,9,0.0,772.77,786.75,786.75,7080.75,0,0
23822,2024-07-18,397,1050,Retail,3,0.0,1162.74,1171.39,1171.39,3514.17,0,0
23823,2024-01-06,7,1081,Retail,5,0.0,772.77,791.47,791.47,3957.35,0,0
23824,2024-05-13,239,1069,Ecommerce,6,0.05,791.14,794.43,754.71,4528.26,0,0
23825,2024-03-11,13,1071,Retail,9,0.1,681.96,666.88,600.19,5401.71,0,0
23826,2025-03-13,4,1093,Ecommerce,7,0.0,92.02,93.03,93.03,651.21,0,0
23827,2024-01-26,274,1053,Partners,5,0.0,1210.99,1254.26,1254.26,6271.3,0,0
23828,2024-11-25,369,1046,Ecommerce,7,0.0,1158.24,1193.99,1193.99,8357.93,0,0
23829,2024-04-20,140,1000,Ecommerce,7,0.0,2076.31,2042.58,2042.58,14298.06,0,0
23830,2024-03-01,284,1032,Retail,3,0.0,1708.12,1747.36,1747.36,5242.08,0,0
23831,2024-06-24,160,1005,Partners,1,0.1,2538.5,2599.44,2339.5,2339.5,0,0
23832,2024-07-02,2,1101,Ecommerce,8,0.0,75.43,76.64,76.64,613.12,0,0
23833,2024-12-20,273,1084,Ecommerce,5,0.0,89.48,88.37,88.37,441.85,0,0
23834,2024-07-23,145,1035,Retail,6,0.0,2043.3,2012.44,2012.44,12074.64,0,0
23835,2025-05-06,263,1033,Retail,6,0.1,1783.73,1812.74,1631.47,9788.82,0,0
23836,2024-01-03,327,1027,Ecommerce,2,0.0,1980.3,2067.06,2067.06,4134.12,0,0
23837,2024-12-09,237,1021,Retail,6,0.0,2124.09,2217.78,2217.78,13306.68,0,0
23838,2025-09-09,121,1079,Ecommerce,7,0.1,736.13,768.05,691.24,4838.68,0,0
23839,2024-03-28,251,1046,Ecommerce,7,0.1,1158.24,1150.02,1035.02,7245.14,0,0
23840,2025-05-27,63,1102,Partners,1,0.0,90.01,89.3,89.3,89.3,0,0
23841,2025-02-18,137,1059,Partners,9,0.05,1294.16,1291.49,1226.92,11042.28,0,0
23842,2025-05-08,154,1054,Retail,8,0.05,1159.15,1180.65,1121.62,8972.96,0,0
23843,2025-04-29,315,1048,Ecommerce,2,0.0,1046.62,1020.3,1020.3,2040.6,0,0
23844,2024-12-26,380,1001,Ecommerce,1,0.0,2779.92,2813.11,2813.11,2813.11,0,0
23845,2025-05-04,394,1083,Retail,4,0.1,887.97,913.04,821.74,3286.96,0,0
23846,2025-05-31,370,1028,Retail,1,0.05,1921.69,1900.3,1805.28,1805.28,0,0
23847,2025-08-08,223,1013,Retail,2,0.05,2065.94,1968.64,1870.21,3740.42,1,0
23848,2025-08-20,312,1011,Retail,2,0.1,2803.74,2862.42,2576.18,5152.36,0,0
23849,2024-06-16,277,1091,Retail,8,0.0,94.05,90.84,90.84,726.72,0,0
23850,2025-07-08,44,1102,Partners,7,0.1,90.01,92.77,83.49,584.43,0,0
23851,2025-08-13,243,1049,Retail,6,0.0,1315.74,1358.16,1358.16,8148.96,0,0
23852,2024-11-10,320,1017,Retail,5,0.1,2452.12,2431.18,2188.06,10940.3,0,0
23853,2024-12-08,83,1093,Retail,3,0.0,92.02,89.1,89.1,267.3,0,0
23854,2024-11-05,398,1017,Retail,8,0.05,2452.12,2449.62,2327.14,18617.12,0,0
23855,2025-04-15,327,1085,Ecommerce,4,0.0,80.72,80.07,80.07,320.28,0,0
23856,2024-11-25,33,1102,Ecommerce,5,0.0,90.01,89.07,89.07,445.35,0,0
23857,2024-09-09,334,1042,Ecommerce,3,0.0,1275.55,1259.88,1259.88,3779.64,0,0
23858,2024-03-16,118,1048,Ecommerce,5,0.0,1046.62,1020.89,1020.89,5104.45,0,0
23859,2025-06-08,78,1027,Ecommerce,8,0.0,1980.3,2045.85,2045.85,16366.8,0,0
23860,2024-12-07,366,1093,Retail,4,0.05,92.02,94.45,89.73,358.92,0,0
23861,2025-09-11,344,1023,Ecommerce,6,0.15,1834.91,1764.85,1500.12,9000.72,0,0
23862,2024-01-28,122,1001,Retail,6,0.05,2779.92,2690.71,2556.17,15337.02,0,0
23863,2025-02-16,177,1093,Retail,6,0.0,92.02,93.87,93.87,563.22,0,0
23864,2025-01-11,394,1095,Ecommerce,9,0.0,79.22,79.08,79.08,711.72,0,0
23865,2024-12-11,364,1103,Retail,3,0.0,77.69,80.18,80.18,240.54,0,0
23866,2024-11-27,67,1050,Partners,2,0.1,1162.74,1180.25,1062.23,2124.46,0,0
23867,2025-08-19,224,1075,Ecommerce,1,0.0,795.46,812.12,812.12,812.12,0,0
23868,2024-05-21,174,1070,Ecommerce,7,0.15,909.27,939.08,798.22,5587.54,0,0
23869,2024-02-28,335,1018,Ecommerce,1,0.0,2931.21,2900.11,2900.11,2900.11,0,1
23870,2024-05-11,105,1050,Ecommerce,8,0.1,1162.74,1156.89,1041.2,8329.6,0,0
23871,2024-11-14,173,1008,Ecommerce,5,0.05,2268.44,2302.85,2187.71,10938.55,0,0
23872,2025-03-11,162,1041,Partners,1,0.1,1694.14,1660.63,1494.57,1494.57,0,0
23873,2024-11-28,162,1074,Retail,8,0.1,877.39,908.45,817.6,6540.8,0,0
23874,2025-05-15,118,1067,Partners,7,0.0,942.42,950.17,950.17,6651.19,0,0
23875,2024-11-08,263,1068,Retail,2,0.0,911.49,907.74,907.74,1815.48,0,0
23876,2025-01-10,294,1052,Ecommerce,9,0.0,1264.5,1210.97,1210.97,10898.73,0,0
23877,2025-02-05,128,1021,Ecommerce,8,0.05,2124.09,2119.06,2013.11,16104.88,0,0
23878,2024-05-19,68,1007,Partners,9,0.05,2072.05,2022.73,1921.59,17294.31,0,0
23879,2024-02-06,329,1058,Ecommerce,1,0.0,1211.69,1157.22,1157.22,1157.22,0,0
23880,2025-05-16,329,1021,Ecommerce,2,0.1,2124.09,2049.18,1844.26,3688.52,0,0
23881,2025-07-16,342,1043,Retail,9,0.0,1137.77,1159.58,1159.58,10436.22,0,0
23882,2024-12-06,248,1104,Retail,1,0.0,83.2,86.95,86.95,86.95,0,0
23883,2025-01-14,217,1080,Ecommerce,2,0.0,692.96,699.64,699.64,1399.28,0,0
23884,2024-06-16,325,1053,Retail,6,0.0,1210.99,1166.16,1166.16,6996.96,0,0
23885,2025-08-21,331,1072,Ecommerce,4,0.0,738.79,769.85,769.85,3079.4,0,0
23886,2025-05-30,379,1052,Retail,3,0.15,1264.5,1291.13,1097.46,3292.38,0,0
23887,2025-05-17,353,1038,Ecommerce,4,0.0,1852.29,1783.75,1783.75,7135.0,0,0
23888,2025-07-09,264,1068,Ecommerce,8,0.0,911.49,945.8,945.8,7566.4,0,0
23889,2024-01-26,354,1030,Ecommerce,4,0.05,1587.49,1548.37,1470.95,5883.8,0,0
23890,2024-09-18,368,1003,Partners,3,0.05,2723.47,2732.75,2596.11,7788.33,0,0
23891,2024-10-05,307,1007,Partners,4,0.0,2072.05,2086.65,2086.65,8346.6,0,0
23892,2025-04-21,173,1097,Ecommerce,3,0.1,86.95,84.82,76.34,229.02,0,0
23893,2025-07-31,298,1081,Ecommerce,6,0.1,772.77,757.9,682.11,4092.66,0,0
23894,2025-02-13,182,1018,Partners,4,0.0,2931.21,2844.09,2844.09,11376.36,0,0
23895,2024-01-04,206,1072,Retail,7,0.0,738.79,714.49,714.49,5001.43,0,0
23896,2024-08-08,206,1088,Partners,6,0.0,92.39,90.61,90.61,543.66,0,0
23897,2024-09-13,357,1096,Retail,4,0.1,89.5,91.13,82.02,328.08,0,0
23898,2024-04-23,78,1081,Retail,2,0.0,772.77,803.83,803.83,1607.66,0,0
23899,2025-03-01,7,1068,Retail,9,0.0,911.49,880.88,880.88,7927.92,0,0
23900,2024-01-04,214,1063,Partners,1,0.0,738.83,713.38,713.38,713.38,0,0
23901,2024-08-19,166,1062,Partners,8,0.0,985.5,973.53,973.53,7788.24,0,0
23902,2025-01-22,295,1060,Ecommerce,5,0.05,1418.62,1477.42,1403.55,7017.75,0,0
23903,2024-06-29,305,1066,Ecommerce,9,0.1,948.79,929.2,836.28,7526.52,0,0
23904,2025-03-23,14,1005,Retail,2,0.0,2538.5,2568.59,2568.59,5137.18,0,0
23905,2024-10-02,187,1004,Ecommerce,7,0.0,2977.99,3042.8,3042.8,21299.6,0,0
23906,2024-10-30,268,1081,Partners,7,0.0,772.77,765.53,765.53,5358.71,0,0
23907,2025-04-17,276,1051,Ecommerce,7,0.15,1164.7,1199.22,1019.34,7135.38,0,0
23908,2024-08-21,362,1087,Retail,6,0.0,88.9,85.1,85.1,510.6,0,0
23909,2025-01-07,132,1081,Retail,2,0.1,772.77,771.69,694.52,1389.04,0,0
23910,2024-10-19,232,1101,Retail,6,0.05,75.43,75.43,71.66,429.96,1,0
23911,2024-06-23,370,1014,Retail,9,0.0,2288.15,2199.01,2199.01,19791.09,0,0
23912,2025-05-03,7,1026,Partners,7,0.05,1816.86,1727.75,1641.36,11489.52,0,0
23913,2024-01-17,370,1049,Retail,2,0.0,1315.74,1345.42,1345.42,2690.84,1,0
23914,2024-02-09,360,1034,Retail,1,0.1,1703.44,1717.77,1545.99,1545.99,0,0
23915,2025-01-27,390,1052,Ecommerce,1,0.0,1264.5,1205.47,1205.47,1205.47,0,0
23916,2025-06-23,135,1087,Retail,5,0.05,88.9,86.51,82.18,410.9,0,0
23917,2024-01-21,335,1069,Retail,4,0.05,791.14,797.0,757.15,3028.6,0,0
23918,2025-07-02,372,1069,Retail,9,0.1,791.14,825.24,742.72,6684.48,0,0
23919,2024-04-22,37,1090,Retail,4,0.0,89.62,91.56,91.56,366.24,1,0
23920,2024-03-05,151,1012,Retail,6,0.0,2380.94,2464.78,2464.78,14788.68,1,0
23921,2024-06-20,14,1060,Retail,9,0.1,1418.62,1392.16,1252.94,11276.46,0,0
23922,2024-11-26,210,1080,Retail,5,0.0,692.96,727.2,727.2,3636.0,1,0
23923,2024-03-22,75,1035,Ecommerce,6,0.0,2043.3,2141.52,2141.52,12849.12,1,0
23924,2024-06-09,186,1055,Partners,5,0.0,960.68,987.06,987.06,4935.3,0,0
23925,2025-01-14,255,1052,Retail,1,0.0,1264.5,1314.54,1314.54,1314.54,0,0
23926,2025-01-09,192,1100,Ecommerce,1,0.1,66.22,64.76,58.28,58.28,1,0
23927,2024-04-29,142,1045,Ecommerce,7,0.0,1305.28,1258.16,1258.16,8807.12,0,0
23928,2024-03-25,211,1083,Ecommerce,6,0.0,887.97,875.37,875.37,5252.22,0,0
23929,2025-08-29,383,1041,Ecommerce,6,0.0,1694.14,1733.72,1733.72,10402.32,0,0
